ID,Y_INDEX,X_INDEX,NormPop,COUNT,Longitude,Latitude,Code,N_Abund_0,DistBreed,RoostShoreline,HumanDisturb,ForageShoreline,ForageCrops,ForageWoodyWetlands,ForageHerbWetlands,GammaMoveProb
16708,133,59,0,1296,-525590.85521415,2704750.4748702,59_133,0,173.331761130758,0.125598855917054,0,3647400354,0,924092071,0,7.77433334636518e-06
16851,134,59,0,1296,-525590.85521415,2736937.3548702,59_134,0,203.567829640147,0.0488384555703971,0,1137877524,0,189535738,33270482,8.2777610576008e-06
17012,135,59,0,1296,-525590.85521415,2769124.2348702,59_135,0,227.595752553733,0.0342805867678987,0,1049598972,0,0,87381380,8.81603809576055e-06
17175,136,59,0,1260,-525590.85521415,2801311.1148702,59_136,0,251.38772529344,0.0416203334599799,0,1274421762,0,0,56327780,9.39150538842855e-06
17346,137,59,0,1296,-525590.85521415,2833497.9948702,59_137,0,273.114903064479,0.0570240164742038,0,1745684406,0,0,86147862,1.00070219159289e-05
17522,138,59,0,1296,-525590.85521415,2865684.8748702,59_138,0,296.74855549244,0.0458163372032214,0,1399412052,0,0,248040630,1.06653066241632e-05
17699,139,59,0,1296,-525590.85521415,2897871.7548702,59_139,0,318.634053575226,0.0467372533181065,0,1429441668,0,0,272495340,1.13691919168247e-05
17879,140,59,0,1296,-525590.85521415,2930058.6348702,59_140,0,342.151440259909,0.0538936012875723,0,1649179656,0,0,412296922,1.21221502307426e-05
18060,141,59,0,906,-525590.85521415,2962245.5148702,59_141,0,364.153204085973,0.0424927379385402,0,1300324968,0,0,468883482,1.29273813532949e-05
18243,142,59,0,955,-525590.85521415,2994432.3948702,59_142,0,387.58160054813,0.0455897592781919,0,1392516954,0,0,628067686,1.37886551295563e-05
18427,143,59,0,1100,-525590.85521415,3026619.2748702,59_143,0,409.672354596719,0.0444236284093526,0,1355964948,0,0,328089909.999687,1.47097602923252e-05
18612,144,59,0,1293,-525590.85521415,3058806.1548702,59_144,0,433.030451840757,0.0706842306217077,0,2153746422,0,0,546664124,1.56952721364602e-05
18799,145,59,0,558,-525590.85521415,3090993.0348702,59_145,0,455.191505107466,0.0229477837272032,0,698028840,0,0,131650012,1.674948294391e-05
18986,146,59,0,664,-525590.85521415,3123179.9148702,59_146,0,478.492668163066,0.0376775163894759,0,1152413136,0,0,222887214,1.78771655523015e-05
19176,147,59,0,1194,-525590.85521415,3155366.7948702,59_147,0,500.710655618212,0.0347150493320953,0,1062963216,0,0,262109636,1.90836204370163e-05
19370,148,59,0,0,-525590.85521415,3187553.6748702,59_148,0,523.964770644602,5.92653019959334e-05,0,1810296,0,0,0,2.03743428263981e-05
19566,149,59,0,1231,-525590.85521415,3219740.5548702,59_149,0,546.229806128959,0.05262092060537,0,1611802368,0,0,92358582,2.17553986126208e-05
19763,150,59,0,1296,-525590.85521415,3251927.4348702,59_150,0,569.444390958353,0.0652784738332831,0,2000829654,0,0,49901410,2.3233286474963e-05
19962,151,59,0,1296,-525590.85521415,3284114.3148702,59_151,0,591.748956639705,0.0740197406820646,0,2268753462,0,0,165024006,2.48147137407937e-05
20162,152,59,0,1296,-525590.85521415,3316301.1948702,59_152,0,614.929861071692,0.0703122556973549,0,2154944412,0,0,105392468,2.6507133347849e-05
20363,153,59,0,1260,-525590.85521415,3348488.0748702,59_153,0,637.268107150452,0.0455923011022506,0,1396936206,0,0,84198386,2.83184421042434e-05
20564,154,59,0,1296,-525590.85521415,3380674.9548702,59_154,0,660.419972296273,0.0547347519159726,0,1677532086,0,0,11127540,3.02569307286877e-05
20766,155,59,0,1296,-525590.85521415,3412861.8348702,59_155,0,682.787257661199,0.0413250490982512,0,1266568272,0,0,5615526,3.23315770146692e-05
20968,156,59,0,1296,-525590.85521415,3445048.7148702,59_156,0,705.913827392841,0.0470136779699891,0,1440649530,0,0,8815772,3.45521781285445e-05
21170,157,59,0,1296,-525590.85521415,3477235.5948702,59_157,0,719.72096384988,0.0492668728681726,0,1510026462,0,0,5020332,3.692923419646e-05
21364,158,59,0,1260,-525590.85521415,3509422.4748702,59_158,0,734.679653297143,0.0390881914603162,0,1196765388,0,0,14465802,3.94738276563773e-05
21557,159,59,0,1296,-525590.85521415,3541609.3548702,59_159,0,750.721062176785,0.0278284207920577,0,852942258,0,0,94359813.999223,4.21980061849087e-05
516,16,59,0,412,-525590.85521415,-1061114.4851298,59_16,0,1720.72022343593,0.00173064351185003,0.00402822196723713,16984836,3944274,12415258.6439804,0,0.000177229751358012
21751,160,59,0,1296,-525590.85521415,3573796.2348702,59_160,0,767.777328713274,0.0195562048715492,0,599394330,0,0,10834247.6831923,4.51143425504901e-05
21940,161,59,0,1296,-525590.85521415,3605983.1148702,59_161,0,785.782369896118,0.0110492001790055,0,335224224,0,0,119356211.814669,4.82367540906892e-05
22123,162,59,0,1260,-525590.85521415,3638169.9948702,59_162,0,804.6725,0.0100184628960571,0,304662168,0,0,395768101.639857,5.15802383861953e-05
22307,163,59,0,1168,-525590.85521415,3670356.8748702,59_163,0,820.608155910298,0.0209269428458463,0,634082796,0,0,704001856.822165,5.51603528259998e-05
22491,164,59,0,737,-525590.85521415,3702543.7548702,59_164,0,835.000398666689,0.0110359586571169,0,336076128,0,0,134647999.093323,5.89942970999856e-05
22676,165,59,0,10,-525590.85521415,3734730.6348702,59_165,0,850.367908063198,0.000518127495937706,0,15840090,0,0,291058.735910553,6.31002440518322e-05
22856,166,59,0,0,-525590.85521415,3766917.5148702,59_166,0,866.658805653788,0,0,0,0,0,0,6.74974283185407e-05
23031,167,59,0,0,-525590.85521415,3799104.3948702,59_167,0,883.822032331136,0,0,0,0,0,0,7.22069015621021e-05
23205,168,59,0,0,-525590.85521415,3831291.2748702,59_168,0,901.807782908226,0,0,0,0,0,0,7.72510685043352e-05
23370,169,59,0,0,-525590.85521415,3863478.1548702,59_169,0,920.567848046509,0,0,0,0,0,0,8.2653852348553e-05
587,17,59,0,1296,-525590.85521415,-1028927.6051298,59_17,0,1688.81569495381,0.000323104864031046,0.00180956095086635,9903384,0,10770330.1538911,0,0.000165313569339081
23528,170,59,0,0,-525590.85521415,3895665.0348702,59_170,0,938.401327720981,0,0,0,0,0,0,8.84410870798019e-05
23683,171,59,0,93,-525590.85521415,3927851.9148702,59_171,0,955.360112391348,0.00192212651639974,0,58914486,0,0,5253234,9.46402048552554e-05
23832,172,59,0,1076,-525590.85521415,3960038.7948702,59_172,0,973.08829501312,0.0055657418513735,0,170593776,0,0,97192869.0316565,0.000101280797006295
23978,173,59,0,1190,-525590.85521415,3992225.6748702,59_173,0,991.54460741708,0.00882256882072735,0,270399654,0,0,57386284.321136,0.000108394858883442
24120,174,59,0,1048,-525590.85521415,4024412.5548702,59_174,0,1010.17651112855,0.00799684538476839,0,245108754,0,0,78773833.712798,0.000116016260588536
24253,175,59,0,1086,-525590.85521415,4056599.4348702,59_175,0,1026.95884492952,0.00408323865709134,0,125150022,0,0,38266789.1234563,0.000124181752102662
24383,176,59,0,728,-525590.85521415,4088786.3148702,59_176,0,1044.46366513409,0.00391829856722822,0,120091842,0,0,14014498.7488141,0.000132930483072522
24511,177,59,0,201,-525590.85521415,4120973.1948702,59_177,0,1062.65526839841,0.00472412320638557,0,144610704,0,0,12314041.3186596,0.000142304081819982
24635,178,59,0,0,-525590.85521415,4153160.0748702,59_178,0,1081.49899869935,0.000293573774307778,0,8998236,0,0,853974,0.000152348075409315
24756,179,59,0,0,-525590.85521415,4185346.9548702,59_179,0,1100.9613717037,0,0,0,0,0,0,0.000163110403536556
662,18,59,0,1260,-525590.85521415,-996740.725129801,59_18,0,1656.92208892467,0.00057498768814127,0.0032303537911405,17623764,25264674,62829346.6224935,94886,0.000154204602670061
24874,180,59,0,0,-525590.85521415,4217533.8348702,59_180,0,1121.01016625316,0,0,0,0,0,0,0.000174642488560035
24982,181,59,0,0,-525590.85521415,4249720.7148702,59_181,0,1141.61448692866,0,0,0,0,0,0,0.000187000000401285
25080,182,59,0,0,-525590.85521415,4281907.5948702,59_182,0,1162.74480164439,0,0,0,0,0,0,0.000200242721426043
25170,183,59,0,179,-525590.85521415,4314094.4748702,59_183,0,1184.37295806682,0.000571545213308839,0,17517276,0,0,6391863.72873993,0.000214434682158507
25259,184,59,0,853,-525590.85521415,4346281.3548702,59_184,0,1206.47218240291,0.00262989050961627,0,80531550,0,0,37606527.9832271,0.000229644034318889
25342,185,59,0,899,-525590.85521415,4378468.2348702,59_185,0,1229.01706379016,0.00322440261253052,0,98820864,0,0,22405895.4029552,0.000245944216362447
25422,186,59,0,124,-525590.85521415,4410655.1148702,59_186,0,1251.98352717835,0.00325013861910956,0,99246816,0,0,22729484.046994,0.000263414261387473
25489,187,59,0,63,-525590.85521415,4442841.9948702,59_187,0,1274.5362143009,0.00172483342838464,0,52818048,0,0,543438,0.00028213857943131
25543,188,59,0,42,-525590.85521415,4475028.8748702,59_188,0,1297.49541959355,0.00266908937410592,0,81809406,0,0,232902,0.000302207881588589
25596,189,59,0,0,-525590.85521415,4507215.7548702,59_189,0,1320.83994459255,0,0,0,0,0,0,0.000323719463931231
737,19,59,0,1296,-525590.85521415,-964553.845129801,59_19,0,1625.04004845231,0.000148524010078787,0.00514779007564302,4552362,17909136,45113630.5510865,0,0.000143847950654773
25647,190,59,0,0,-525590.85521415,4539402.6348702,59_190,0,1344.54971929619,0,0,0,0,0,0,0.000346777505316994
25697,191,59,0,0,-525590.85521415,4571589.5148702,59_191,0,1368.60576103964,0,0,0,0,0,0,0.000371493837114917
812,20,59,0,1296,-525590.85521415,-932366.9651298,59_20,0,1593.17026787613,0,0.00391825446940015,0,0,1917.00947458055,0.0583173514144445,0.000134192453749421
892,21,59,0,1296,-525590.85521415,-900180.0851298,59_21,0,1561.31349794919,1.04227375493886e-05,0.00733847579623201,319464,1904170.39853764,18311833.9956829,64931.6920656265,0.000125190357643396
979,22,59,0,1260,-525590.85521415,-867993.2051298,59_22,0,1529.47055165354,1.21598604742867e-05,0.0228669650464811,372708,1007333139.10335,213.734958950871,4765895.15741281,0.000116797327225493
1068,23,59,0,1296,-525590.85521415,-835806.3251298,59_23,0,1497.64231074568,0.00078431100059149,0.00904537278223687,24039666,1932837043.35991,10098754.760653,1906487.91873606,0.00010897197032155
1159,24,59,0,1296,-525590.85521415,-803619.445129801,59_24,0,1465.82973314063,0.000223220295849405,0.0247673775263196,6841854,7826589428.28182,25247327.8712903,5329356.92307711,0.00010167587761323
1251,25,59,0,1296,-525590.85521415,-771432.565129801,59_25,0,1434.03386126195,0.00205519466970831,0.0224249210610508,62934408,26071260256.0685,22256688.7855169,1899602.18256945,9.48730183222915e-05
1345,26,59,0,1296,-525590.85521415,-739245.685129801,59_26,0,1402.25583150714,0.000366532937153498,0.0347388105398196,11234484,28585825906.5715,3274437.52756214,35760952.4980042,8.85298121221863e-05
1442,27,59,0,1260,-525590.85521415,-707058.805129801,59_27,0,1370.49688500519,0.00338912682647619,0.0258721877065548,103879044,43026857720.3875,2104934.41834246,79493217.3496188,8.26150487603428e-05
1541,28,59,0,1296,-525590.85521415,-674871.925129801,59_28,0,1338.75837987491,0.00134105889802133,0.0475631205328798,41104368,30309877693.5031,296114,7022835.85894,7.70997249381473e-05
1643,29,59,0,1296,-525590.85521415,-642685.0451298,59_29,0,1307.04180523229,0.000952811924306606,0.0960095680730703,29204334,27098363262.4058,125279,4380549.53886408,7.19566524283924e-05
1750,30,59,0,1296,-525590.85521415,-610498.1651298,59_30,0,1275.34879724243,0.00349335420197007,0.0253388909686111,107073684,74065622094.5646,330250.282837713,28374912.3495925,6.71605739696913e-05
1859,31,59,0,1260,-525590.85521415,-578311.2851298,59_31,0,1243.68115756963,0.00161552432015523,0.0263424268823247,49516920,64791457325.8676,671038.715493082,27197361.9882619,6.26879520411609e-05
1970,32,59,0,1296,-525590.85521415,-546124.405129801,59_32,0,1212.04087465027,0.000855533040512312,0.018300068876924,26222670,22385967160.2704,802385.533355482,38398810.0411564,5.85168515048697e-05
2084,33,59,0,1296,-525590.85521415,-513937.525129801,59_33,0,1180.43014829995,0.00181616201798096,0.0216384717139931,55666602,25567651404.8018,1309151.01314453,72548177.0441169,5.46269165742952e-05
2201,34,59,0,1296,-525590.85521415,-481750.645129801,59_34,0,1148.85141827442,0.00169266667593996,0.0176150352617157,51833034,21998405386.3595,0,29429790.5086196,5.09991825754458e-05
2318,35,59,0,1260,-525590.85521415,-449563.765129801,59_35,0,1117.30739753662,0.00145049764228991,0.00372856064600127,44458740,2315429682.90107,341670,6998688.93324945,4.76156483596949e-05
2437,36,59,0,1296,-525590.85521415,-417376.885129801,59_36,0,1085.8011111489,0.000699191977271484,0.0156346274609603,21430710,19119430778.9029,0,2791377.34324425,4.44597736283889e-05
2558,37,59,0,1296,-525590.85521415,-385190.0051298,59_37,0,1054.33594191677,0.000280545352371043,0.0178086368014703,8598906,12311583349.4303,0,134484.811355784,4.15163087559028e-05
2681,38,59,0,1296,-525590.85521415,-353003.1251298,59_38,0,1022.9156841725,0.000129415657904908,0.0143053809988283,3966678,6535914079.38842,0,27566.6654538952,3.87708855078163e-05
2805,39,59,0,1260,-525590.85521415,-320816.2451298,59_39,0,991.54460741708,9.55417608693953e-06,0.0176719252272808,292842,943484000.021772,42392.8961818868,33308.448903589,3.62100257085765e-05
2929,40,59,0,1296,-525590.85521415,-288629.365129801,59_40,0,960.227531959431,1.91083521738791e-05,0.00940061442037854,585684,213139582.655115,1621969.10130234,7090961.9124459,3.38213323510288e-05
3053,41,59,0,1296,-525590.85521415,-256442.485129801,59_41,0,928.969919228352,0.000192820644663689,0.0143064232725832,5910084,9809370177.28083,1104153.48816278,1059953.18228113,3.15927452209258e-05
3177,42,59,0,1296,-525590.85521415,-224255.605129801,59_42,0,897.777980122358,0,0.00971642336812501,0,1043473446.34857,852191.944995147,702316.548276514,2.95141654253684e-05
3301,43,59,0,1296,-525590.85521415,-192068.725129801,59_43,0,866.658805653788,0.00164852965572829,0.00988909338685988,50528556,42160451388,105405195,86823252.0441879,2.75751530118872e-05
3426,44,59,0,1260,-525590.85521415,-159881.845129801,59_44,0,835.620525301491,0.000495541861985506,0.0106103336996286,15174540,60433206810,8462027,52365623.986582,2.57669520445259e-05
3550,45,59,0,1296,-525590.85521415,-127694.9651298,59_45,0,804.6725,8.25133389326596e-05,0.0102610114050806,2529090,4229789617.03512,610753.447620156,796649.055399433,2.4080228641469e-05
3674,46,59,0,1296,-525590.85521415,-95508.0851298003,59_46,0,773.825558682692,0,0.0123261031381994,0,35539786.0333229,0,0,2.25068615765173e-05
3798,47,59,0,1296,-525590.85521415,-63321.2051298003,59_47,0,743.092289926447,0.000172843731027361,0.0159045763634895,5297778,13848405318.345,0,37361.7487471418,2.10391290595979e-05
3923,48,59,0,1260,-525590.85521415,-31134.3251298004,59_48,0,712.487403740515,1.56341063240829e-05,0.0133781047815177,479196,1741633095.62943,11394892.8136903,4965589.38020797,1.96696633508682e-05
4048,49,59,0,1296,-525590.85521415,1052.55487019941,59_49,0,682.028183210115,0.000154748160409509,0.0125895452838325,4738716,4614222043.95883,10796334.3905655,10888280.3153902,1.83919306276165e-05
4173,50,59,0,1296,-525590.85521415,33239.4348701993,59_50,0,651.735051965214,0.000389115535177174,0.0193635355315466,11926656,22981178543.7392,3309.74848659195,107180.520597162,1.71995939547151e-05
4299,51,59,0,1296,-525590.85521415,65426.3148701991,59_51,0,621.632291865963,0.000196294890513485,0.0134781630619918,6016572,22409245246.5335,3.4812718788991e-134,0,1.60869032227087e-05
4425,52,59,0,1260,-525590.85521415,97613.1948701991,59_52,0,591.748956639705,0.00234859019446223,0.0167128596604446,71985888,22967725025.5979,107170490,34702398,1.50484972001007e-05
4552,53,59,0,1296,-525590.85521415,129800.0748702,59_53,0,562.120042465175,0.00212884414446262,0.0144919480009624,65250522,28453979145.6137,63482355.6558256,43342022.1862078,1.40794649093648e-05
4679,54,59,0,1296,-525590.85521415,161986.9548702,59_54,0,532.787996919169,0.00248495434406673,0.00959152422982484,76165542,9409620449.56398,55029173.2938361,76173151.8042572,1.31753180932267e-05
4806,55,59,0,1296,-525590.85521415,194173.8348702,59_55,0,503.804674694916,0.004926480615011,0.00646209728062092,150999984,5850696684.09866,62127693.7960451,300176882.331893,1.23316293148031e-05
4934,56,59,0,1260,-525590.85521415,226360.7148702,59_56,0,475.233883357427,0.00878723631559702,0.0134230962652726,269334774,6817037935.84225,22262352.4115334,281452365.34882,1.15442626838257e-05
5063,57,59,0,1296,-525590.85521415,258547.594870199,59_57,0,447.154705444022,0.00243457777924468,0.012630968211519,74621466,23369337300.4931,5999038.21467852,96691363.6709953,1.08091114204759e-05
5192,58,59,0,1296,-525590.85521415,290734.474870199,59_58,0,419.665831792034,0.000339924329888303,0.0129706778317175,10409202,8753276913.24661,11877407.4629855,87233214.9286484,1.01229271918488e-05
5322,59,59,0,1296,-525590.85521415,322921.354870199,59_59,0,392.891184948059,0.00138622409406868,0.00970652176745309,42488712,3995992053.23455,86210928.5988959,65547587.8042534,9.48235367461457e-06
5455,60,59,0,1260,-525590.85521415,355108.234870199,59_60,0,366.987123901234,0.00195686897489771,0.00392572409797721,59979366,1920543815.24742,113774746.090775,40935216.0379019,8.88458908635367e-06
5590,61,59,0,1296,-525590.85521415,387295.114870199,59_61,0,342.151440259909,0.00338652114208884,0.00318831541635797,103799178,2551886525.86618,29588517.2409029,24309310.6454824,8.32670801281965e-06
5727,62,59,0.00422487526728,1296,-525590.85521415,419481.9948702,59_62,0,318.634053575226,0.00254054227766347,0.00187279222533264,77869350,3416370702.6637,157159855.298405,50976230.5965896,7.80605618228391e-06
5864,63,59,0.00422487526728,1296,-525590.85521415,451668.8748702,59_63,0,296.74855549244,0.00288449261679329,0.0321907986335791,88411662,14401067882.009,435571545.804391,142138216.430423,7.32009444156512e-06
6001,64,59,0.00422487526728,1296,-525590.85521415,483855.7548702,59_64,0,276.882183137774,0.0137823332861415,0.00530916879536605,422437896,9741610523.48645,338458301.505308,41870603.9971923,6.86662002156104e-06
6137,65,59,0.00422487526728,1260,-525590.85521415,516042.634870199,59_65,0,259.499083918711,0.00578983070868535,0.00122936189395038,177462252,1014957601.33793,68094830.9999998,6762784,6.44340995159919e-06
6273,66,59,0.00422487526728,1296,-525590.85521415,548229.514870199,59_66,0,245.128127381131,0.00403273087015093,0.00141940314193423,123605946,1366090065.00846,110688778.586909,18804679.998148,6.04831929023662e-06
6409,67,59,0.00422487526728,1296,-525590.85521415,580416.394870199,59_67,0,232.103036696464,0.00226433973260467,0.00116213523675683,69403554,2248459712.07357,113953668.716155,14685529.3292384,5.67974745409282e-06
6550,68,59,0.00422487526728,1296,-525590.85521415,612603.274870199,59_68,0,215.916289154964,0.00205432529802061,0.00355764282038085,62907786,10624411967.7662,39055288.4321201,7328272.43481929,5.33604686786559e-06
6691,69,59,0,1260,-525590.85521415,644790.154870199,59_69,0,203.567829640147,0.00359758157746396,0.0133695928791857,110268324,44695968408.8508,42470937.536944,2906859.40381118,5.01584736056214e-06
6835,70,59,0,1296,-525590.85521415,676977.0348702,59_70,0,187.680265544196,0.00266648368971858,0.0200736713832449,81729540,57540209323.8291,85861784.667318,5776845.7630926,4.71729325773598e-06
6980,71,59,0.00349043258951,1296,-525590.85521415,709163.9148702,59_71,0,173.331761130758,0.00377389955434111,0.0105040349022738,115672590,34461854669.5314,51419376.7656761,2888148.60600021,4.43906157377278e-06
7127,72,59,0.00349043258951,1296,-525590.85521415,741350.7948702,59_72,0,160.9345,0.0023746470383357,0.011387188197292,72784548,20234725149.3567,52565236.1440105,10739301.9894709,4.18001677454994e-06
7274,73,59,0.00349043258951,1260,-525590.85521415,773537.6748702,59_73,0,136.55745153224,0.00244586907825652,0.00473817648995205,74967552,12060200103.4075,128775969.571044,8441135.43616316,3.93887677616331e-06
7422,74,59,0.00349043258951,1296,-525590.85521415,805724.554870199,59_74,0,116.051518348232,0.00543458907054369,0.00351611051228624,166573854,8383915127.58829,180949392.401545,36315458.9716759,3.71503781074377e-06
7570,75,59,0.00349043258951,1296,-525590.85521415,837911.434870199,59_75,0,101.783914820074,0.00180052791165688,0.0158488147176003,55187406,49170174090.8953,41800081.2720721,34533200.6860976,3.50695745538836e-06
7721,76,59,0.00349043258951,1296,-525590.85521415,870098.314870199,59_76,0,91.0383010214932,0.0112973789420748,0.01964633914372,346272354,23796759108.1573,360647321.72019,1096019559.9997,3.3140228947419e-06
7872,77,59,0.0205196282691,1260,-525590.85521415,902285.194870199,59_77,0,71.972096384988,0.00293747486600268,0.0166821125846739,90035604,76266039268.2652,42683111.2579475,250222187.847345,3.13501501303871e-06
8026,78,59,0.0205196282691,1296,-525590.85521415,934472.0748702,59_78,0,45.5191505107466,0.0230757327064584,0.017251116273247,706627746,78082798115.0683,18871570.7592991,369693108,2.96919407976698e-06
8181,79,59,0.0172611162893,1296,-525590.85521415,966658.9548702,59_79,0,32.1869,0.010889828323517,0.01066469029975,331710120,92212595359.7117,2756137.96908453,155937865.134365,2.81595184614267e-06
8336,80,59,0.0172611162893,1296,-525590.85521415,998845.8348702,59_80,43482,0,0.0100892099478081,0.0047117722214936,309241152,81106596324.984,0,94309828.5092763,2.6745049337941e-06
8491,81,59,0.00485829815231,1296,-525590.85521415,1031032.7148702,59_81,13386,0,0.0104383716557127,0.0110564399923914,319943196,89163758347.9398,0,72546483.5977623,2.54422871325196e-06
8646,82,59,0.00485829815231,1260,-525590.85521415,1063219.5948702,59_82,11585,0,0.00365043122891767,0.0037957531578403,111812400,78047658022.2889,0,45179655.3498353,2.42461808632727e-06
8802,83,59,0.00815658753221,1296,-525590.85521415,1095406.4748702,59_83,21453,0,0.00783466256229947,0.00410459882532177,240130440,85084700218.9757,0,92622785.2050629,2.31470347431912e-06
8958,84,59,0.00815658753221,1296,-525590.85521415,1127593.3548702,59_84,19103,0,0.0155319731200778,0.00643450082316504,475948116,74242046903.3815,0,120879638.216429,2.21423325812111e-06
9114,85,59,0.00815658753221,1296,-525590.85521415,1159780.2348702,59_85,19627,0,0.0103559240750909,0.00707955990797823,317334240,77531346801.4564,0,78465725.1728499,2.12267166493343e-06
9273,86,59,0.00815658753221,1260,-525590.85521415,1191967.1148702,59_86,25139,0,0.00381402232996722,0.00271559084773617,116897202,101513035730.34,2744738.99909255,13383621.6751698,2.0397737413681e-06
9432,87,59,0.00815658753221,1296,-525590.85521415,1224153.9948702,59_87,24654,0,0.00661940753955213,0.00413821642871922,202699908,99215204031.3534,2095575.98766025,12740601.9999994,1.96517779320351e-06
9596,88,59,0.0105463292944,1296,-525590.85521415,1256340.8748702,59_88,24986,0,0.00295224041086431,0.00506197620315305,90488178,78099166616.882,1343900.61225921,5488154.00538433,1.89803582788303e-06
9760,89,59,0.0105463292944,1296,-525590.85521415,1288527.7548702,59_89,25082,0,0.00458340281831068,0.00573876427916285,140484294,78220972981.7265,1583071,3484903.99999998,1.83855631428945e-06
9925,90,59,0.0105463292944,1260,-525590.85521415,1320714.6348702,59_90,26635,0,0.0105208849946453,0.00420383747825339,322472286,81671712689.7827,72250040.982099,7004312,1.78709314477646e-06
10090,91,59,0.0105463292944,1296,-525590.85521415,1352901.5148702,59_91,11010,0,0.00682833018028044,0.00212483307367015,209089188,31318595520.1389,249382421.926009,9633495.47253237,1.74422186757313e-06
10259,92,59,0.0105463292944,1296,-525590.85521415,1385088.3948702,59_92,12951,0,0.00107993708192653,0.00551202669061889,33064524,40524742868.5888,3391224.73726215,1642612.84744238,1.70791129292775e-06
10428,93,59,0.0105463292944,1296,-525590.85521415,1417275.2748702,59_93,10695,0,0.00368614877435553,0.0070621046518502,112877280,30082799883.6373,267638705.925751,46751146.4981531,1.67844808388294e-06
10598,94,59,0.00390391468831,1260,-525590.85521415,1449462.1548702,59_94,5277,0,0.00426737580752952,0.00211767654265984,130554288,40002495291.329,395842230.699415,46731596.5145903,1.65544379426081e-06
10769,95,59,0.00390391468831,1296,-525590.85521415,1481649.0348702,59_95,3895,0,0.0047137619767546,0.00021143248114104,144344484,102124716,3071805017.10253,294756097.58857,1.63862154347798e-06
10939,96,59,0.00390391468831,1296,-525590.85521415,1513835.9148702,59_96,5105,0,0.00207088137267863,0.0020233928708104,63386982,0,4442120004,122690128.271291,1.62797803311785e-06
11110,97,59,0.00390391468831,1296,-525590.85521415,1546022.7948702,59_97,1340,0,0.00679589620718225,0.00210597146888554,208104174,0,1085098364,31244040.7716645,1.62361954247072e-06
11282,98,59,0.00390391468831,1260,-525590.85521415,1578209.6748702,59_98,823,0,0.000904147341241725,0.00187784447796358,27686880,0,723088264.213174,8785652.97244164,1.62551260384165e-06
11454,99,59,0.00390391468831,1296,-525590.85521415,1610396.5548702,59_99,1337,0,0.0291210052411375,0.00012102958616924,891650646,0,786539212.997515,33804619.6737377,1.63406487945438e-06
11742,101,5,0,0,-2263682.37521415,1674770.3148702,5_101,0,291.464775902715,9.56760929362776e-05,0,2342736,0,0,0,4.41489208645737e-05
11913,102,5,0,0,-2263682.37521415,1706957.1948702,5_102,0,289.6821,0,0,0,0,0,0,4.44946125665241e-05
12084,103,5,0.00218592028072,181,-2263682.37521415,1739144.0748702,5_103,0,289.6821,0.00642584582447963,0,160450794,0,216391,0,4.48886497899295e-05
12255,104,5,0.00218592028072,433,-2263682.37521415,1771330.9548702,5_104,0,289.6821,0.0108214036251261,0,326651940,0,5295884.88874575,0,4.53319534050711e-05
12424,105,5,0.00218592028072,614,-2263682.37521415,1803517.8348702,5_105,0,287.888385539952,0.0199650010200347,0,518463450,0,1719738.99801806,3510781.99999891,4.5825843303224e-05
12593,106,5,0.00218592028072,959,-2263682.37521415,1835704.7148702,5_106,0,275.004994150161,0.0166620072151288,0,463302666,0,2118353.99835168,12688846,4.63712684720075e-05
12756,107,5,0.00218592028072,982,-2263682.37521415,1867891.5948702,5_107,0,265.419976922386,0.0132737167922996,0,396268470,0,9139974.0235463,15379892.0324383,4.69692984245976e-05
12919,108,5,0.00218592028072,1231,-2263682.37521415,1900078.4748702,5_108,0,259.499083918711,0.00894589482439701,0,273727404,0,5269564.54644704,2194239.57452558,4.76219033339655e-05
13082,109,5,0.00218592028072,1296,-2263682.37521415,1932265.3548702,5_109,0,257.4952,0.00901591539832824,0,276150006,0,138533164.659928,150173643.388454,4.83303795466767e-05
13245,110,5,0.00218592028072,994,-2263682.37521415,1964452.2348702,5_110,0,257.4952,0.00975445863029996,0,235737810,0,80200921.5141225,285500393.995609,4.90965796608206e-05
13407,111,5,0.00218592028072,5,-2263682.37521415,1996639.1148702,5_111,0,257.4952,0.00493033226152197,0,101642796,0,8951754,1388786,4.99223483088772e-05
13566,112,5,0,0,-2263682.37521415,2028825.9948702,5_112,0,245.128127381131,0,0,0,0,0,0,5.08097814065985e-05
16092,129,5,0.00218592028072,1253,-2263682.37521415,2576002.9548702,5_129,0,71.972096384988,0.0165935912092676,0,342358920,0,0,0,7.83546049526768e-05
16231,130,5,0.00218592028072,1296,-2263682.37521415,2608189.8348702,5_130,0,45.5191505107466,0.0131901382067717,0,343051092,0,0,508934,8.09567075620334e-05
16371,131,5,0.00218592028072,1296,-2263682.37521415,2640376.7148702,5_131,0,32.1869,0.0123711283535488,0,359476866,0,0,51756,8.37055722703301e-05
16512,132,5,0.00218592028072,1260,-2263682.37521415,2672563.5948702,5_132,46,0,0.00583175967674978,0,172404072,0,0,0,8.66092331161557e-05
16654,133,5,0,1296,-2263682.37521415,2704750.4748702,5_133,0,0,0.000752031983374281,0,22735188,0,0,0,8.9675969880327e-05
16797,134,5,0,1296,-2263682.37521415,2736937.3548702,5_134,0,0,6.04562132539579e-05,0,1810296,0,0,0,9.29148470254217e-05
16958,135,5,0,1296,-2263682.37521415,2769124.2348702,5_135,0,0,0.000186168595016949,0,5377644,0,0,0,9.63353312209449e-05
